======== Coverage for /home/runner/work/avalanche/avalanche/avalanche/ =========
------------------------------ Detailed Coverage -------------------------------
| Name                                                                                 |  Status |
|     EWCPlugin.before_backward (L71)                                                  | COVERED |
|     EWCPlugin.after_training_exp (L112)                                              | COVERED |
|     EWCPlugin.compute_importances (L131)                                             | COVERED |
|     EWCPlugin.update_importances (L183)                                              | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/from_scratch_training.py (module)                                   |  MISSED |
|   FromScratchTrainingPlugin (L11)                                                    | COVERED |
|     FromScratchTrainingPlugin.__init__ (L20)                                         | COVERED |
|     FromScratchTrainingPlugin.before_training (L32)                                  | COVERED |
|     FromScratchTrainingPlugin.before_training_exp (L40)                              | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/gdumb.py (module)                                                   |  MISSED |
|   GDumbPlugin (L11)                                                                  | COVERED |
|     GDumbPlugin.__init__ (L24)                                                       |  MISSED |
|     GDumbPlugin.before_train_dataset_adaptation (L35)                                | COVERED |
|     GDumbPlugin.before_eval_dataset_adaptation (L43)                                 |  MISSED |
|     GDumbPlugin.after_train_dataset_adaptation (L46)                                 |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/gem.py (module)                                                     |  MISSED |
|   GEMPlugin (L12)                                                                    | COVERED |
|     GEMPlugin.__init__ (L22)                                                         | COVERED |
|     GEMPlugin.before_training_iteration (L41)                                        | COVERED |
|     GEMPlugin.after_backward (L74)                                                   | COVERED |
|     GEMPlugin.after_training_exp (L106)                                              | COVERED |
|     GEMPlugin.update_memory (L118)                                                   | COVERED |
|     GEMPlugin.solve_quadprog (L154)                                                  | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/generative_replay.py (module)                                       | COVERED |
|   GenerativeReplayPlugin (L23)                                                       | COVERED |
|     GenerativeReplayPlugin.__init__ (L54)                                            | COVERED |
|     GenerativeReplayPlugin.before_training (L75)                                     | COVERED |
|     GenerativeReplayPlugin.before_training_exp (L87)                                 | COVERED |
|     GenerativeReplayPlugin.after_training_exp (L103)                                 | COVERED |
|     GenerativeReplayPlugin.before_training_iteration (L112)                          | COVERED |
|   TrainGeneratorAfterExpPlugin (L157)                                                | COVERED |
|     TrainGeneratorAfterExpPlugin.after_training_exp (L164)                           | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/gss_greedy.py (module)                                              |  MISSED |
|   GSS_greedyPlugin (L12)                                                             | COVERED |
|     GSS_greedyPlugin.__init__ (L23)                                                  | COVERED |
|     GSS_greedyPlugin.before_training (L42)                                           |  MISSED |
|     GSS_greedyPlugin.cosine_similarity (L48)                                         |  MISSED |
|     GSS_greedyPlugin.get_grad_vector (L56)                                           | COVERED |
|     GSS_greedyPlugin.get_batch_sim (L71)                                             | COVERED |
|     GSS_greedyPlugin.get_rand_mem_grads (L90)                                        | COVERED |
|     GSS_greedyPlugin.get_each_batch_sample_sim (L125)                                | COVERED |
|     GSS_greedyPlugin.before_training_exp (L152)                                      | COVERED |
|     GSS_greedyPlugin.after_forward (L179)                                            | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/lfl.py (module)                                                     |  MISSED |
|   LFLPlugin (L10)                                                                    | COVERED |
|     LFLPlugin.__init__ (L23)                                                         | COVERED |
|     LFLPlugin.penalty (L38)                                                          | COVERED |
|     LFLPlugin.compute_features (L49)                                                 | COVERED |
|     LFLPlugin.before_backward (L63)                                                  | COVERED |
|     LFLPlugin.after_training_exp (L76)                                               | COVERED |
|     LFLPlugin.before_training (L91)                                                  | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/lr_scheduling.py (module)                                           |  MISSED |
|   LRSchedulerPlugin (L14)                                                            | COVERED |
|     LRSchedulerPlugin.__init__ (L24)                                                 | COVERED |
|     LRSchedulerPlugin.after_training_epoch (L112)                                    |  MISSED |
|     LRSchedulerPlugin.before_training_iteration (L119)                               |  MISSED |
|     LRSchedulerPlugin.after_training_exp (L122)                                      |  MISSED |
|     LRSchedulerPlugin.before_training (L145)                                         |  MISSED |
|     LRSchedulerPlugin.after_training (L148)                                          |  MISSED |
|     LRSchedulerPlugin.before_training_exp (L151)                                     |  MISSED |
|     LRSchedulerPlugin.after_eval (L154)                                              |  MISSED |
|     LRSchedulerPlugin.after_training_iteration (L177)                                |  MISSED |
|     LRSchedulerPlugin.after_eval_iteration (L189)                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/lwf.py (module)                                                     |  MISSED |
|   LwFPlugin (L5)                                                                     | COVERED |
|     LwFPlugin.__init__ (L13)                                                         | COVERED |
|     LwFPlugin.before_backward (L22)                                                  | COVERED |
|     LwFPlugin.after_training_exp (L29)                                               | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/mas.py (module)                                                     |  MISSED |
|   MASPlugin (L12)                                                                    | COVERED |
|     MASPlugin.__init__ (L31)                                                         | COVERED |
|     MASPlugin.before_backward (L117)                                                 |  MISSED |
|     MASPlugin.after_training_exp (L145)                                              |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/mir.py (module)                                                     |  MISSED |
|   cycle (L13)                                                                        |  MISSED |
|   update_temp (L19)                                                                  |  MISSED |
|   MIRPlugin (L27)                                                                    | COVERED |
|     MIRPlugin.__init__ (L39)                                                         | COVERED |
|     MIRPlugin.before_backward (L66)                                                  |  MISSED |
|     MIRPlugin.after_training_exp (L115)                                              |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/rar.py (module)                                                     |  MISSED |
|   RARPlugin (L21)                                                                    | COVERED |
|     RARPlugin.__init__ (L48)                                                         | COVERED |
|     RARPlugin.before_training_exp (L102)                                             | COVERED |
|     RARPlugin.before_backward (L143)                                                 | COVERED |
|     RARPlugin.after_training_exp (L207)                                              |  MISSED |
|     RARPlugin.get_buffer_batch (L210)                                                | COVERED |
|     RARPlugin.mifgsm_attack (L225)                                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/replay.py (module)                                                  |  MISSED |
|   ReplayPlugin (L15)                                                                 | COVERED |
|     ReplayPlugin.__init__ (L47)                                                      |  MISSED |
|     ReplayPlugin.before_training_exp (L74)                                           | COVERED |
|     ReplayPlugin.after_training_exp (L112)                                           |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/rwalk.py (module)                                                   |  MISSED |
|   RWalkPlugin (L12)                                                                  | COVERED |
|     RWalkPlugin.__init__ (L29)                                                       | COVERED |
|     RWalkPlugin.before_training (L163)                                               |  MISSED |
|     RWalkPlugin.before_training_iteration (L170)                                     |  MISSED |
|     RWalkPlugin.before_backward (L176)                                               |  MISSED |
|     RWalkPlugin.after_training_iteration (L197)                                      |  MISSED |
|     RWalkPlugin.after_training_exp (L207)                                            |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/strategy_plugin.py (module)                                         |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/plugins/synaptic_intelligence.py (module)                                   |  MISSED |
|   SynapticIntelligencePlugin (L30)                                                   | COVERED |
|     SynapticIntelligencePlugin.__init__ (L50)                                        | COVERED |
|     SynapticIntelligencePlugin.before_training_exp (L95)                             |  MISSED |
|     SynapticIntelligencePlugin.before_backward (L111)                                |  MISSED |
|     SynapticIntelligencePlugin.before_training_iteration (L131)                      |  MISSED |
|     SynapticIntelligencePlugin.after_training_iteration (L137)                       |  MISSED |
|     SynapticIntelligencePlugin.after_training_exp (L143)                             |  MISSED |
|     SynapticIntelligencePlugin.device (L155)                                         |  MISSED |
|     SynapticIntelligencePlugin.create_syn_data (L163)                                |  MISSED |
|     SynapticIntelligencePlugin.extract_weights (L207)                                |  MISSED |
|     SynapticIntelligencePlugin.extract_grad (L219)                                   |  MISSED |
|     SynapticIntelligencePlugin.init_batch (L230)                                     |  MISSED |
|     SynapticIntelligencePlugin.pre_update (L245)                                     |  MISSED |
|     SynapticIntelligencePlugin.post_update (L252)                                    |  MISSED |
|     SynapticIntelligencePlugin.compute_ewc_loss (L269)                               |  MISSED |
|     SynapticIntelligencePlugin.update_ewc_data (L298)                                |  MISSED |
|     SynapticIntelligencePlugin.explode_excluded_parameters (L341)                    | COVERED |
|     SynapticIntelligencePlugin.not_excluded_parameters (L359)                        |  MISSED |
|     SynapticIntelligencePlugin.allowed_parameters (L387)                             |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/ar1.py (module)                                                  |  MISSED |
|   AR1 (L31)                                                                          | COVERED |
|     AR1.__init__ (L43)                                                               | COVERED |
|     AR1.make_train_dataloader (L232)                                                 | COVERED |
|     AR1.training_epoch (L284)                                                        |  MISSED |
|     AR1.filter_bn_and_brn (L370)                                                     |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/cumulative.py (module)                                           |  MISSED |
|   Cumulative (L15)                                                                   | COVERED |
|     Cumulative.__init__ (L22)                                                        | COVERED |
|     Cumulative.train_dataset_adaptation (L71)                                        | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/deep_slda.py (module)                                            |  MISSED |
|   StreamingLDA (L17)                                                                 | COVERED |
|     StreamingLDA.__init__ (L29)                                                      | COVERED |
|     StreamingLDA.forward (L106)                                                      | COVERED |
|     StreamingLDA.training_epoch (L119)                                               | COVERED |
|     StreamingLDA.make_optimizer (L149)                                               | COVERED |
|     StreamingLDA.fit (L155)                                                          | COVERED |
|     StreamingLDA.predict (L178)                                                      | COVERED |
|     StreamingLDA.fit_base (L206)                                                     | COVERED |
|     StreamingLDA.save_model (L228)                                                   | COVERED |
|     StreamingLDA.load_model (L245)                                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/der.py (module)                                                  |  MISSED |
|   compute_dataset_logits (L35)                                                       |  MISSED |
|   ClassBalancedBufferWithLogits (L56)                                                | COVERED |
|     ClassBalancedBufferWithLogits.__init__ (L61)                                     | COVERED |
|     ClassBalancedBufferWithLogits.update (L86)                                       |  MISSED |
|   DER (L140)                                                                         | COVERED |
|     DER.__init__ (L147)                                                              | COVERED |
|     DER.training_epoch (L262)                                                        | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/er_ace.py (module)                                               |  MISSED |
|   ER_ACE (L19)                                                                       | COVERED |
|     ER_ACE.__init__ (L33)                                                            | COVERED |
|     ER_ACE.training_epoch (L94)                                                      | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/expert_gate.py (module)                                          |  MISSED |
|   ExpertGateStrategy (L30)                                                           | COVERED |
|     ExpertGateStrategy.__init__ (L45)                                                | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/icarl.py (module)                                                |  MISSED |
|   ICaRL (L23)                                                                        | COVERED |
|     ICaRL.__init__ (L29)                                                             | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/joint_training.py (module)                                       |  MISSED |
|   AlreadyTrainedError (L33)                                                          |  MISSED |
|   JointTraining (L43)                                                                | COVERED |
|     JointTraining.__init__ (L58)                                                     | COVERED |
|     JointTraining.train (L106)                                                       | COVERED |
|     JointTraining.train_dataset_adaptation (L162)                                    | COVERED |
|     JointTraining.model_adaptation (L172)                                            | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/l2p.py (module)                                                  |  MISSED |
|   LearningToPrompt (L13)                                                             | COVERED |
|     LearningToPrompt.__init__ (L32)                                                  | COVERED |
|     LearningToPrompt.forward (L174)                                                  |  MISSED |
|     LearningToPrompt.criterion (L204)                                                |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/lamaml.py (module)                                               |  MISSED |
|   LaMAML (L26)                                                                       |  MISSED |
|     LaMAML.__init__ (L27)                                                            | COVERED |
|     LaMAML.apply_grad (L154)                                                         |  MISSED |
|     LaMAML.inner_update_step (L165)                                                  | COVERED |
|   init_kaiming_normal (L275)                                                         |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/lamaml_v2.py (module)                                            |  MISSED |
|   LaMAML (L27)                                                                       |  MISSED |
|     LaMAML.__init__ (L28)                                                            | COVERED |
|     LaMAML.copy_grads (L166)                                                         |  MISSED |
|     LaMAML.inner_update_step (L171)                                                  | COVERED |
|   Buffer (L290)                                                                      |  MISSED |
|     Buffer.__init__ (L291)                                                           |  MISSED |
|     Buffer.update (L298)                                                             |  MISSED |
|     Buffer.get_buffer_batch (L304)                                                   |  MISSED |
|   init_kaiming_normal (L319)                                                         |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/mer.py (module)                                                  |  MISSED |
|   MERBuffer (L16)                                                                    |  MISSED |
|     MERBuffer.__init__ (L17)                                                         |  MISSED |
|     MERBuffer.update (L24)                                                           |  MISSED |
|     MERBuffer.get_batch (L30)                                                        |  MISSED |
|   MER (L53)                                                                          |  MISSED |
|     MER.__init__ (L54)                                                               | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/naive_object_detection.py (module)                               |  MISSED |
|   ObjectDetectionTemplate (L32)                                                      | COVERED |
|     ObjectDetectionTemplate.__init__ (L52)                                           | COVERED |
|     ObjectDetectionTemplate.make_train_dataloader (L130)                             | COVERED |
|     ObjectDetectionTemplate.make_eval_dataloader (L169)                              | COVERED |
|     ObjectDetectionTemplate.criterion (L205)                                         | COVERED |
|     ObjectDetectionTemplate.forward (L230)                                           | COVERED |
|     ObjectDetectionTemplate.backward (L256)                                          |  MISSED |
|     ObjectDetectionTemplate.optimizer_step (L262)                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/strategy_wrappers.py (module)                                    |  MISSED |
|   Naive (L53)                                                                        | COVERED |
|     Naive.__init__ (L65)                                                             | COVERED |
|   PNNStrategy (L117)                                                                 | COVERED |
|     PNNStrategy.__init__ (L123)                                                      | COVERED |
|   CWRStar (L176)                                                                     | COVERED |
|     CWRStar.__init__ (L179)                                                          | COVERED |
|   Replay (L238)                                                                      | COVERED |
|     Replay.__init__ (L245)                                                           | COVERED |
|   GenerativeReplay (L304)                                                            | COVERED |
|     GenerativeReplay.__init__ (L323)                                                 | COVERED |
|   AETraining (L435)                                                                  | COVERED |
|     AETraining.__init__ (L452)                                                       | COVERED |
|     AETraining.criterion (L502)                                                      |  MISSED |
|   get_default_vae_logger (L507)                                                      |  MISSED |
|   VAETraining (L511)                                                                 | COVERED |
|     VAETraining.__init__ (L524)                                                      | COVERED |
|     VAETraining.criterion (L576)                                                     | COVERED |
|   GSS_greedy (L582)                                                                  | COVERED |
|     GSS_greedy.__init__ (L589)                                                       | COVERED |
|   GDumb (L652)                                                                       | COVERED |
|     GDumb.__init__ (L659)                                                            | COVERED |
|   LwF (L719)                                                                         | COVERED |
|     LwF.__init__ (L725)                                                              | COVERED |
|   AGEM (L788)                                                                        | COVERED |
|     AGEM.__init__ (L795)                                                             | COVERED |
|   GEM (L858)                                                                         | COVERED |
|     GEM.__init__ (L865)                                                              | COVERED |
|   EWC (L928)                                                                         | COVERED |
|     EWC.__init__ (L935)                                                              | COVERED |
|   SynapticIntelligence (L1009)                                                       | COVERED |
|     SynapticIntelligence.__init__ (L1025)                                            | COVERED |
|   CoPE (L1094)                                                                       | COVERED |
|     CoPE.__init__ (L1101)                                                            | COVERED |
|   LFL (L1172)                                                                        | COVERED |
|     LFL.__init__ (L1180)                                                             | COVERED |
|   MAS (L1240)                                                                        | COVERED |
|     MAS.__init__ (L1247)                                                             | COVERED |
|   BiC (L1317)                                                                        | COVERED |
|     BiC.__init__ (L1324)                                                             | COVERED |
|   MIR (L1409)                                                                        | COVERED |
|     MIR.__init__ (L1414)                                                             | COVERED |
|   FromScratchTraining (L1484)                                                        | COVERED |
|     FromScratchTraining.__init__ (L1493)                                             | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/strategy_wrappers_online.py (module)                             |  MISSED |
|   OnlineNaive (L32)                                                                  | COVERED |
|     OnlineNaive.__init__ (L44)                                                       | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/supervised/supervised_contrastive_replay.py (module)                        |  MISSED |
|   SCR (L18)                                                                          | COVERED |
|     SCR.__init__ (L35)                                                               | COVERED |
|     SCR.criterion (L127)                                                             |  MISSED |
|     SCR.compute_class_means (L163)                                                   |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/base.py (module)                                                  |  MISSED |
|   BaseTemplate (L20)                                                                 | COVERED |
|     BaseTemplate.__init__ (L40)                                                      |  MISSED |
|     BaseTemplate.is_eval (L91)                                                       | COVERED |
|     BaseTemplate.train (L95)                                                         | COVERED |
|     BaseTemplate.eval (L158)                                                         | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/base_sgd.py (module)                                              |  MISSED |
|   BaseSGDTemplate (L31)                                                              | COVERED |
|     BaseSGDTemplate.__init__ (L53)                                                   | COVERED |
|     BaseSGDTemplate.train (L160)                                                     |  MISSED |
|     BaseSGDTemplate.eval (L172)                                                      | COVERED |
|     BaseSGDTemplate.make_optimizer (L189)                                            | COVERED |
|     BaseSGDTemplate.criterion (L194)                                                 | COVERED |
|     BaseSGDTemplate.forward (L198)                                                   | COVERED |
|     BaseSGDTemplate.model_adaptation (L202)                                          | COVERED |
|     BaseSGDTemplate.stop_training (L206)                                             | COVERED |
|     BaseSGDTemplate.training_epoch (L210)                                            |  MISSED |
|     BaseSGDTemplate.backward (L214)                                                  | COVERED |
|     BaseSGDTemplate.optimizer_step (L218)                                            | COVERED |
|     BaseSGDTemplate.eval_epoch (L222)                                                | COVERED |
|     BaseSGDTemplate.check_model_and_optimizer (L237)                                 |  MISSED |
|     BaseSGDTemplate.train_dataset_adaptation (L312)                                  | COVERED |
|     BaseSGDTemplate.make_train_dataloader (L376)                                     | COVERED |
|     BaseSGDTemplate.make_eval_dataloader (L413)                                      | COVERED |
|     BaseSGDTemplate.eval_dataset_adaptation (L446)                                   | COVERED |
|   PeriodicEval (L520)                                                                | COVERED |
|     PeriodicEval.__init__ (L526)                                                     | COVERED |
|     PeriodicEval.before_training (L549)                                              | COVERED |
|     PeriodicEval.before_training_exp (L558)                                          |  MISSED |
|     PeriodicEval.after_training_epoch (L583)                                         | COVERED |
|     PeriodicEval.after_training_iteration (L589)                                     | COVERED |
|     PeriodicEval.after_training_exp (L596)                                           | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/common_templates.py (module)                                      |  MISSED |
|   SupervisedTemplate (L28)                                                           | COVERED |
|     SupervisedTemplate.__init__ (L82)                                                | COVERED |
|   SupervisedMetaLearningTemplate (L152)                                              | COVERED |
|     SupervisedMetaLearningTemplate.__init__ (L204)                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/strategy_mixin_protocol.py (module)                               |  MISSED |
|   BaseStrategyProtocol (L22)                                                         |  MISSED |
|   SGDStrategyProtocol (L36)                                                          | COVERED |
|     SGDStrategyProtocol.forward (L58)                                                |  MISSED |
|     SGDStrategyProtocol.criterion (L61)                                              |  MISSED |
|     SGDStrategyProtocol.backward (L64)                                               |  MISSED |
|     SGDStrategyProtocol.make_optimizer (L70)                                         |  MISSED |
|     SGDStrategyProtocol.optimizer_step (L73)                                         |  MISSED |
|     SGDStrategyProtocol.model_adaptation (L76)                                       |  MISSED |
|   SupervisedStrategyProtocol (L107)                                                  |  MISSED |
|   MetaLearningStrategyProtocol (L117)                                                |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/observation_type/batch_observation.py (module)                    |  MISSED |
|   BatchObservation (L14)                                                             |  MISSED |
|     BatchObservation.__init__ (L15)                                                  |  MISSED |
|     BatchObservation.model_adaptation (L19)                                          | COVERED |
|     BatchObservation.make_optimizer (L40)                                            | COVERED |
|     BatchObservation.check_model_and_optimizer (L67)                                 |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/problem_type/supervised_problem.py (module)                       |  MISSED |
|   SupervisedProblem (L10)                                                            |  MISSED |
|     SupervisedProblem.mb_x (L12)                                                     | COVERED |
|     SupervisedProblem.mb_y (L19)                                                     | COVERED |
|     SupervisedProblem.mb_task_id (L26)                                               | COVERED |
|     SupervisedProblem.criterion (L33)                                                | COVERED |
|     SupervisedProblem.forward (L37)                                                  | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/update_type/meta_update.py (module)                               |  MISSED |
|   MetaUpdate (L7)                                                                    |  MISSED |
|     MetaUpdate.training_epoch (L8)                                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/templates/update_type/sgd_update.py (module)                                |  MISSED |
|   SGDUpdate (L4)                                                                     |  MISSED |
|     SGDUpdate.training_epoch (L5)                                                    | COVERED |
|--------------------------------------------------------------------------------------|---------|

----------------------------------- Summary ------------------------------------
| Name                                                      | Total | Miss | Cover | Cover% |
|-----------------------------------------------------------|-------|------|-------|--------|
| _annotations.py                                           |     7 |    4 |     3 |    43% |
| core.py                                                   |    38 |    1 |    37 |    97% |
| benchmarks/classic/ccifar10.py                            |     2 |    1 |     1 |    50% |
| benchmarks/classic/ccifar100.py                           |     3 |    1 |     2 |    67% |
| benchmarks/classic/ccub200.py                             |     2 |    1 |     1 |    50% |
| benchmarks/classic/cfashion_mnist.py                      |     2 |    0 |     2 |   100% |
| benchmarks/classic/cimagenet.py                           |     2 |    1 |     1 |    50% |
| benchmarks/classic/cinaturalist.py                        |     2 |    1 |     1 |    50% |
| benchmarks/classic/classic_benchmarks_utils.py            |     2 |    2 |     0 |     0% |
| benchmarks/classic/clear.py                               |    10 |    1 |     9 |    90% |
| benchmarks/classic/cmnist.py                              |     6 |    2 |     4 |    67% |
| benchmarks/classic/comniglot.py                           |     5 |    2 |     3 |    60% |
| benchmarks/classic/core50.py                              |     2 |    0 |     2 |   100% |
| benchmarks/classic/ctiny_imagenet.py                      |     2 |    1 |     1 |    50% |
| benchmarks/classic/ctrl.py                                |     2 |    1 |     1 |    50% |
| benchmarks/classic/endless_cl_sim.py                      |     2 |    0 |     2 |   100% |
| benchmarks/classic/ex_model.py                            |     8 |    0 |     8 |   100% |
| benchmarks/classic/openloris.py                           |     2 |    0 |     2 |   100% |
| benchmarks/classic/stream51.py                            |     2 |    1 |     1 |    50% |
| benchmarks/datasets/dataset_utils.py                      |     5 |    2 |     3 |    60% |
| benchmarks/datasets/downloadable_dataset.py               |     5 |    1 |     4 |    80% |
| benchmarks/datasets/imagenet_data.py                      |     1 |    1 |     0 |     0% |
| benchmarks/datasets/omniglot.py                           |     4 |    3 |     1 |    25% |
| benchmarks/datasets/torchaudio_wrapper.py                 |     5 |    3 |     2 |    40% |
| benchmarks/datasets/torchvision_wrapper.py                |    29 |   28 |     1 |     3% |
| benchmarks/datasets/clear/clear.py                        |     3 |    0 |     3 |   100% |
| benchmarks/datasets/clear/clear_data.py                   |     1 |    0 |     1 |   100% |
| benchmarks/datasets/core50/core50.py                      |     4 |    1 |     3 |    75% |
| benchmarks/datasets/core50/core50_data.py                 |     1 |    0 |     1 |   100% |
| benchmarks/datasets/cub200/cub200.py                      |     3 |    0 |     3 |   100% |
| benchmarks/datasets/endless_cl_sim/endless_cl_sim.py      |     7 |    0 |     7 |   100% |
| benchmarks/datasets/endless_cl_sim/endless_cl_sim_data.py |     1 |    0 |     1 |   100% |
| benchmarks/datasets/external_datasets/cifar.py            |     7 |    7 |     0 |     0% |
| benchmarks/datasets/external_datasets/fmnist.py           |     4 |    4 |     0 |     0% |
| benchmarks/datasets/external_datasets/mnist.py            |     5 |    5 |     0 |     0% |
| benchmarks/datasets/inaturalist/inaturalist.py            |     4 |    1 |     3 |    75% |
| benchmarks/datasets/inaturalist/inaturalist_data.py       |     6 |    0 |     6 |   100% |
| benchmarks/datasets/lvis_dataset/lvis_data.py             |     1 |    1 |     0 |     0% |
| benchmarks/datasets/lvis_dataset/lvis_dataset.py          |     8 |    5 |     3 |    38% |
| benchmarks/datasets/mini_imagenet/mini_imagenet.py        |     5 |    3 |     2 |    40% |
| benchmarks/datasets/mini_imagenet/mini_imagenet_data.py   |     1 |    1 |     0 |     0% |
| benchmarks/datasets/openloris/openloris.py                |     3 |    0 |     3 |   100% |
| benchmarks/datasets/openloris/openloris_data.py           |     1 |    0 |     1 |   100% |
| benchmarks/datasets/penn_fudan/penn_fudan_data.py         |     1 |    1 |     0 |     0% |
| benchmarks/datasets/penn_fudan/penn_fudan_dataset.py      |     5 |    3 |     2 |    40% |
| benchmarks/datasets/stream51/stream51.py                  |     4 |    0 |     4 |   100% |
| benchmarks/datasets/stream51/stream51_data.py             |     1 |    1 |     0 |     0% |
| benchmarks/datasets/tiny_imagenet/tiny_imagenet.py        |     7 |    0 |     7 |   100% |
| benchmarks/generators/benchmark_generators.py             |    10 |    2 |     8 |    80% |
| benchmarks/generators/scenario_generators.py              |     8 |    0 |     8 |   100% |
| benchmarks/scenarios/benchmark_wrapper_utils.py           |    11 |    6 |     5 |    45% |
| benchmarks/scenarios/classification_scenario.py           |    11 |    7 |     4 |    36% |
| benchmarks/scenarios/dataset_scenario.py                  |    16 |    7 |     9 |    56% |
| benchmarks/scenarios/detection_scenario.py                |    11 |    7 |     4 |    36% |
| benchmarks/scenarios/exmodel_scenario.py                  |     5 |    2 |     3 |    60% |
| benchmarks/scenarios/generic_benchmark_creation.py        |     7 |    0 |     7 |   100% |
| benchmarks/scenarios/generic_scenario.py                  |    41 |   20 |    21 |    51% |
| benchmarks/scenarios/generic_scenario_creation.py         |     6 |    0 |     6 |   100% |
| benchmarks/scenarios/lazy_dataset_sequence.py             |     6 |    2 |     4 |    67% |
| benchmarks/scenarios/online_scenario.py                   |    12 |    5 |     7 |    58% |
| benchmarks/scenarios/rl_scenario.py                       |     7 |    3 |     4 |    57% |
| benchmarks/scenarios/scenario_utils.py                    |     2 |    0 |     2 |   100% |
| benchmarks/scenarios/new_classes/nc_scenario.py           |    11 |    6 |     5 |    45% |
| benchmarks/scenarios/new_classes/nc_utils.py              |     2 |    1 |     1 |    50% |
| benchmarks/scenarios/new_instances/ni_scenario.py         |    10 |    6 |     4 |    40% |
| benchmarks/scenarios/new_instances/ni_utils.py            |     1 |    1 |     0 |     0% |
| benchmarks/utils/classification_dataset.py                |    28 |   19 |     9 |    32% |
| benchmarks/utils/collate_functions.py                     |     6 |    1 |     5 |    83% |
| benchmarks/utils/data.py                                  |    14 |    1 |    13 |    93% |
| benchmarks/utils/data_attribute.py                        |    11 |    2 |     9 |    82% |
| benchmarks/utils/data_loader.py                           |    15 |    2 |    13 |    87% |
| benchmarks/utils/dataset_definitions.py                   |    11 |    2 |     9 |    82% |
| benchmarks/utils/dataset_utils.py                         |    12 |    6 |     6 |    50% |
| benchmarks/utils/datasets_from_filelists.py               |    10 |    1 |     9 |    90% |
| benchmarks/utils/deprecated.py                            |     5 |    5 |     0 |     0% |
| benchmarks/utils/detection_dataset.py                     |    22 |   16 |     6 |    27% |
| benchmarks/utils/flat_data.py                             |    13 |    2 |    11 |    85% |
| benchmarks/utils/torchvision_wrapper.py                   |     3 |    2 |     1 |    33% |
| benchmarks/utils/transform_groups.py                      |    13 |    8 |     5 |    38% |
| benchmarks/utils/transforms.py                            |    10 |    5 |     5 |    50% |
| benchmarks/utils/utils.py                                 |     9 |    3 |     6 |    67% |
| distributed/distributed_consistency_verification.py       |     6 |    6 |     0 |     0% |
| distributed/distributed_helper.py                         |    12 |    9 |     3 |    25% |
| evaluation/metric_definitions.py                          |    55 |   49 |     6 |    11% |
| evaluation/metric_results.py                              |     8 |    3 |     5 |    62% |
| evaluation/metric_utils.py                                |    11 |    4 |     7 |    64% |
| evaluation/plot_utils.py                                  |     2 |    1 |     1 |    50% |
| evaluation/metrics/acc_matrix.py                          |    12 |    1 |    11 |    92% |
| evaluation/metrics/accuracy.py                            |    36 |    8 |    28 |    78% |
| evaluation/metrics/amca.py                                |    24 |    8 |    16 |    67% |
